dv3884391230181297706	94607.390000
dv3415321326746638974	16024.700000
dv2159182272411359348	97336.100000
dv4028898031782790731	16329.800000
dv2421473493343422656	15750.300000
dv7105308635793990991	14959.680000
dv3772210866384710460	77592.470000
dv3563392526733817870	292766.830000
dv9159743436443964920	32677.690000
dv4140874916934901981	15723.100000
dv5648885614883022306	14432.870000
dv4072502879068100993	43644.310000
dv6112371769346973610	362640.790000
dv8952866305096622066	13565.690000
dv1641967031407196222	47217.030000
dv854147746233909963	16858.310000
dv6183947444944932398	55571.270000
dv248805633826924833	15304.860000
dv3557103758715111665	14724.420000
dv239643962447736053	16621.190000
dv3061488576016613388	152001.090000
dv3293559393713981714	15346.400000
dv3191926151556064252	16550.290000
dv2884874130554778275	15382.220000
dv6579798180070478731	16045.400000
dv8741333315006809455	94971.460000
dv3788766576351891711	456573.160000
dv551183255535719604	371397.970000
dv1162543516341141477	15193.020000
dv5950222784922871099	169087.660000
dv8846122793077769685	15886.880000
dv4341434784396257403	15564.660000
dv8728108673166663652	47716.690000
dv1736207514486195686	78794.720000
dv5731857151213821824	15181.370000
dv5924909623283930845	14485.780000
dv8558793794653469023	90547.990000
dv3831378908408308890	16238.680000
dv8753725015730889211	254797.620000
dv3417219772737760448	61072.010000
dv7411514073552485487	13788.150000
dv3637725036819047275	15215.630000
dv8461830169787329511	15719.950000
dv1916338033059579095	16533.220000
dv3598470712954969341	14910.650000
dv7587442517402500341	141022.140000
dv3072992835465502768	124198.870000
dv9174436618215328819	75723.570000
dv10813726031936827	15382.540000
dv4325426904119916091	78043.750000
dv1824588718339627826	16244.510000
dv9107805789642300618	15026.610000
dv8502212344909203602	16241.500000
dv3983295593144366273	14873.690000
dv6422563089296761720	92450.150000
dv1732370419358833180	59616.110000
dv5803645395685875002	27905.720000
dv5643194596180430972	14783.930000
dv6216787662177680783	30843.810000
dv6326937578988420353	15895.150000
dv8975786041238596676	14808.200000
dv8866674142363902784	61612.050000
dv6052462774666608998	31924.280000
dv743759855796217399	93253.180000
dv1164512649249872103	252013.200000
dv4934265236228076721	30276.260000
dv8899906987124315633	76850.140000
dv1702848190001452064	30596.780000
dv3247081599678228812	15135.420000
dv1363319617104360590	110663.200000
dv884832151814096879	109862.520000
dv3051382117857017478	15040.400000
dv4949964658812080740	30383.910000
dv3172269903191183883	62571.720000
dv3161187268534624785	16306.930000
dv1733498790438935610	3405477.660007
dv7159995220164372292	14601.120000
dv6771205043741111998	15565.220000
dv1736369786438448888	15324.310000
dv91364352868265363	110168.130000
dv5675858976737661081	171761.560000
dv2564365300255926688	15230.940000
dv4504757970602438655	17220.110000
dv234057672261503658	33081.760000
dv4470543544354513881	15464.000000
dv6902927437925363002	376699.250000
dv8068607351194649644	16076.280000
dv6809625510022076624	44462.040000
dv4650197560238943167	156749.440000
dv8510140368064750618	15020.340000
dv6315848629741300687	45923.270000
dv6824835263828868574	989458.630000
dv4663390265578502366	14684.640000
dv3805596351430019397	15047.580000
dv1779359709738937889	30207.160000
dv7189405629329138489	94106.420000
dv3360303679861722470	123694.950000
dv2490313253146837224	30636.980000
dv3161887136257615327	78532.100000
dv2522590613117283606	211421.860000
dv5447434796732006109	15167.360000
dv8332825906812363756	31650.680000
dv4442961895793668128	15199.570000
dv5275482559480271089	31490.450000
dv2812666699149959839	15219.780000
dv2224509238420991610	16996.810000
dv4720097003214828773	29818.510000
dv4776859087398027917	15707.120000
dv1815636923537622464	32781.180000
dv5160271269381004151	15891.010000
dv521274424355862173	31432.360000
dv256080932032590357	15874.930000
dv4380176727455054299	30462.510000
dv6763086350292376957	47140.080000
dv7340327450502868630	14734.370000
dv2034454035052386580	31964.440000
dv7007786558243156551	30510.970000
dv8303412319754962691	30726.900000
dv7615182230632594315	13561.600000
dv8824747741643101664	17216.260000
dv6720215558573450552	385253.130000
dv1941999847432402291	15311.540000
dv4885702301511991436	46596.140000
dv650147892493408000	45139.640000
dv8374035793012105797	172567.020000
dv5123235356805461193	31197.800000
dv2009815139673445394	29088.480000
dv1350875651601292260	30326.880000
dv8558054370404075500	29037.590000
dv9079418238442499762	14931.400000
dv8605895234917705320	76442.870000
dv7158448783596609368	30880.670000
dv1016505799078873812	485455.520000
dv4649027201602354263	16219.300000
dv2986438195798993926	17163.970000
dv4319349825947514372	30498.470000
dv5769362321499001256	30750.280000
dv5871061707147123820	28386.080000
dv6579061324285932026	29927.840000
dv7394671773350663864	15876.000000
