gm8963050534343503530	563
gm6021071961335187443	566
gm5706062576148119571	610
gm7670971799870012099	565
gm5210556000167774121	540
gm5052876308706054784	585
gm4281477483785134689	607
gm5217331076119745866	572
gm6368110858055044679	564
gm1681675943452242588	1700
gm999691032351585545	572
gm6294312531839144401	614
gm2908515030056656145	873
gm456183184722334928	562
gm8231910505872788919	553
gm730286999820597636	599
gm2974328756765642398	588
gm7282401201442587929	555
gm4608411831447047370	581
gm7765280368894212612	589
gm8818097113629444535	582
gm3099174872599672989	634
gm9006456601412687146	552
gm1810537523993350067	572
gm3337688118940039780	601
gm3066556309790845250	536
gm2531818901685079073	586
gm6299742912784634241	604
gm7469151358007042510	586
gm7020386041233101111	597
gm6469394612485600876	604
gm2050461153077465577	578
gm596562021357663055	570
gm4911905971130561873	587
gm1932439741591127627	614
gm1273302721375626231	520
gm3201346589691302699	587
gm1238828450497208650	598
gm9018130525993560459	586
gm8048923126117828717	571
gm5842492165182306953	561
gm3090840388680166376	1082
gm4224741321692709720	584
gm3804832457373867343	570
gm8796172286107671160	571
gm5407917195022617846	1769
gm4833749679459823382	560
gm8522169598349617865	592
gm4632063796400636198	614
gm11504527368737096	546
gm3270066031709810729	623
gm422142666206162993	576
gm5499298280950552801	602
gm998063050612383664	559
gm4648667248212537219	609
gm3153987848546411126	576
gm3064292555746203146	606
gm1687796115338039481	563
gm2955208603315700514	582
gm2794742870730001174	591
gm2830708546306291830	584
gm1944486150741295260	533
gm7114472853678861105	561
gm3025947027808329986	605
gm7128252041801764760	564
gm8872114736084406013	585
gm827574995466627963	1227
gm3640447186162372017	574
gm322341466669428139	596
gm6082912286542651656	1145
gm3963242974638632353	617
gm2235397447943233844	603
gm5385484781583872609	566
gm1233506552082493466	565
gm6844563772669488726	1732
gm178676907248372578	567
gm4742170806370288183	261
gm4689857703690123998	1756
gm3742151278049913665	597
gm2277341617021659970	583
gm9187398500373013077	600
gm57669363808643524	270
gm2225993644618476831	599
gm4806530597000573476	591
gm7579096306919480327	583
gm2455707498256236259	572
gm1056414951803291963	570
gm8676934074564160247	556
gm1185179437685974340	569
gm2012150393292709055	1775
gm5746747680948115796	579
gm8652357965433140102	559
gm7905125736639752443	585
gm3732137918207516281	570
gm4309754941862527060	601
gm2882197205279941548	601
gm3835719952816282047	1774
gm996130929856892630	550
gm3802538881804387594	1140
gm6961212952572069572	1129
gm2100086869646432380	1108
gm357744348155098153	1207
gm3213205957980617642	633
gm8105551653330214943	2346
gm8799722943917168856	1689
gm8341357885663734309	626
gm2969342257504269056	595
gm8397661761770786099	1196
gm1812653241132644755	598
gm6751615295193032339	1149
gm186005444173939541	564
gm4245656482938505802	558
gm8979505134064223490	568
gm6966144528752101743	1133
gm1840818733166366480	546
gm494461595588597705	567
gm7084335935831062470	2357
gm874355757584470851	599
gm1745674227966352330	580
gm7569649012135003249	1140
gm618510880088061268	590
gm6535253408295625880	4011
gm6671665204245915806	572
gm1538837994226083620	613
gm2302037164977134417	600
gm1935635474406043923	563
gm7467206060254863904	580
gm2938971144215332630	583
gm3184808371541651052	550
gm8283291065104140584	612
gm4924241982247811087	609
gm9172718366025426416	628
gm7472586510760196	570
gm7230445791785454048	555
gm1872017977872375434	571
gm7337318560772576125	591
gm3920125945004912761	547
gm5865125016775323813	611
gm412722181774887341	1156
gm491191654076790018	571
gm6450374270858058005	1675
gm408985622889007604	528
gm7853030322886776736	589
gm2294962909753316076	583
gm3956257555140439627	1133
gm6082262534348002847	562
gm4366274641152748247	579
gm2443115759081434723	533
gm8085352704653626836	579
gm3152694681582143359	4535
gm2276271689857278753	512
gm6502140238138103621	615
gm3883841165759036501	583
gm2166326372407738058	551
gm9161391328035023203	584
gm7568178645429173241	1213
gm8448330660652904758	549
gm7752764375200353655	579
gm3882650344468187349	578
gm762603363267324983	591
gm2658606530905287765	1251
gm6419034515715818128	567
gm2249755310809038575	572
gm9129178737224780306	593
gm246070991916400120	591
gm4689288133567260409	1175
gm5314664241844253120	619
gm2510393423211023643	551
gm676305068934261524	595
gm5683411361592793623	611
gm8276413080064610633	570
gm2983096382084582030	2824
gm2969860129667552684	583
gm4115426042345384949	556
gm1916301853810289915	2239
gm362242910770210783	568
gm3593108619721225167	561
gm2887411325817510732	561
gm120645496291430355	537
gm495456717941077902	579
gm6628270500807450059	1784
gm4290952956419933197	542
gm5059490904526519597	611
gm3093411543248290976	604
gm6821327954686234202	565
gm8995213812845338585	577
gm2718773668983591132	1722
gm5348003478516666392	576
gm766868146867622836	620
gm6262415550723933008	556
gm7960261751829456165	1111
gm5479959535671637769	583
gm252619102989470174	587
gm8320562043456519806	608
gm5736724515588239949	608
gm1528780677548077134	563
gm381475914742128831	603
gm4110555970607807857	617
gm7244718500714472420	594
gm5486029823024077517	564
gm4812154605077319035	592
gm1345907278139274350	562
gm6389989327693104134	1774
gm2815893941921935708	606
gm4023591303654262333	583
gm6539228339811197741	573
gm7234035556689881414	631
gm4654367981503164880	1105
gm7814699093638457437	568
gm9164769942856450388	598
gm1489497413537103153	575
gm1054519374141158693	606
gm7097415621014051661	576
gm2483290095762254690	1163
gm4929918387154154289	600
gm6961173950860237442	570
gm5173387101769127219	597
gm789967631011206660	1170
gm2082909407602563150	598
gm3716469554251228890	589
gm2918176502322954627	555
gm784709922680843676	571
gm2875210346545416065	558
gm7384447018289437055	1146
gm8083893435159229801	1717
gm5576122928646647575	607
gm6387244962574234078	636
gm3854287938558340984	553
gm4781307778324749110	544
gm1625941514086338096	632
gm2861747115511839044	551
gm5944645779183694844	592
gm4029006977808768434	583
gm5631007232680940412	550
gm256887770555801053	584
gm2530437375731856336	271
gm6853156758311819665	576
gm4871936799093306542	582
gm2067323998585362406	572
gm357867420725592767	610
gm1574717469670612074	612
gm1440657345218773797	585
gm358743247588174621	553
gm8163036297105342829	557
gm8348828007622342218	547
gm6468671120392206782	515
gm2770991882334498938	548
gm2856431114217028593	580
gm1885099755579075543	556
gm6982340085051962149	584
gm4709157425756169961	564
gm4968851533657047470	603
gm8217907790011603854	571
gm3998385662294943463	617
gm5364790366103652768	541
gm3785975234912272130	3365
gm1399541476566966136	568
gm1003114679577641081	577
gm3302677510380536296	577
gm6139383432100839120	620
gm6402531472341985416	598
gm4788980065348571036	584
gm999456503083000520	587
gm1313209879704884091	573
gm368039112030176155	607
gm2305964499229924615	570
gm7168251827846700461	589
gm7400796300288106953	558
gm5666776199373125009	592
gm7553509176849786334	553
gm3440518781456349305	529
gm2712724886091388723	560
gm6067883300900564562	601
gm692552682904526053	582
gm8718254102119343212	557
gm7007436511085088565	595
gm8601301567000581325	569
gm2225396837725218634	611
gm6264868471797014296	574
gm4189365184796623433	4075
gm6880766584179023031	586
gm5893965700174535610	560
gm7934300697208308904	549
gm4082656997782456170	636
gm4611867005813158479	601
gm2678951981961043968	589
gm6994954409491038247	571
gm6661883685944906437	588
gm2119102406205204168	571
gm1359642511099227410	564
gm7241193780696925016	588
gm4011055508041331290	580
gm4177561111371980576	568
gm1649356653320654905	557
gm7036965859522969414	573
gm7443042872624938814	567
gm9059203079270065085	568
gm6251398141511985850	579
gm5753683181908589289	302
gm6350696676474429062	1164
gm6781956372273221959	529
gm4659683510377602674	565
gm4027771605443034140	1158
gm6916374516095034472	567
gm2054210550231944811	568
gm5139846664211027725	568
gm3996646346434813902	589
gm1977745820748702008	588
gm830569746014283406	588
gm7517897508448338010	2214
gm5186839271581552918	537
gm276456815364832664	622
gm6378054985395172585	572
gm6900290040085268160	1749
gm6551941910400425490	609
gm9199963802140207980	599
gm1496050406287199043	559
gm2063617441263439808	569
gm6126863456733883535	587
gm6913057387214128337	616
gm7935447167363713112	1218
gm5836185758532243961	586
gm7660082092025423797	585
gm8328187656627099317	582
gm5999823186019949538	574
gm8595710970051068694	546
gm2130245916981419192	563
gm7613251098233224475	2822
gm3917619570369047839	597
gm2565261104395662712	567
gm3248240419635566296	589
gm3592038908993482301	577
gm890796014344627888	578
gm7141559024441831802	1700
gm2202563643286932285	585
gm2142152605475662076	566
gm6219715690133910280	570
gm180695770722792786	631
gm2156630119070855478	575
gm2571512835404310814	641
gm1996460290129843541	582
gm2740294516124889750	559
gm6938351444989249709	570
gm4161326416089285093	626
gm1984982644572322601	596
gm5565224166453578637	2956
gm7646091147066961542	562
gm5728303444312589786	509
gm3420572547600209293	609
gm1459139164825291005	557
gm6242455322557090663	1140
gm6821670027716121938	558
gm3682262155049924119	1127
gm5846147008185329366	594
gm495772039953933161	1106
gm2518481685460186321	544
gm2675593993963308437	572
gm7666927820420067697	595
gm5679807902119894408	546
gm7802167795360749628	567
gm83759163326924511	610
gm3479492643872644382	578
gm2890904631706483777	601
gm3384490250680560359	1138
gm7247667067833964301	593
gm4612652814067797153	583
gm6168549473913275884	601
gm1755854949349013546	558
gm9090469304575917370	600
gm1472970244800374424	570
gm5902991919759742932	1800
gm4217986400700640773	605
gm8690196630421816032	1161
gm5792645964537470300	557
gm9128383398797717414	586
gm3007116870489740899	1107
gm7742664636839714593	596
gm6327984467831103521	592
gm2770429597273504742	601
gm4818629752474395776	530
gm5735352786004660629	585
gm4110034555529590841	1195
gm7703733678377336432	592
gm4407054881905165543	589
gm1797689744870537731	574
gm712363582682102596	550
gm3784662168989808553	574
gm6092269343080603092	554
gm6977470806351038726	578
gm6371896760272286706	604
gm4141121791448837135	597
gm679622729050254239	566
gm6834802765284110142	1135
gm3181690981502684763	552
gm7334339696169857759	265
gm381904903838912760	558
gm3786335867165420886	577
gm5120666596540928538	596
gm3433433756307822750	573
gm6078235590541677003	609
gm7730093342456260418	1766
gm3717883591327512745	554
gm4949580759883145981	549
gm375188611149101922	561
gm5136200186082829487	617
gm780461806808840653	590
gm1912693201264510879	563
gm6708448994302731639	591
gm3930654385517789700	577
gm5246821976508082348	544
gm2279547850303469948	561
gm9003156413019182751	569
gm4262584569688852702	1171
gm7542848513309638374	559
gm934169984915131220	608
gm4682836688638366298	551
gm8340416588578927274	559
gm8532997925352609287	566
gm7800395105888771967	630
gm6520397268238018927	603
gm7134924253280875231	565
gm6890979366713937716	595
gm5358976450744504311	571
gm7207415984939613860	1180
gm6669126927525036042	567
gm2205722877405214345	1090
gm811882540600078111	623
gm6475398382212153200	588
gm6144780940858004530	575
gm2932178334781727279	554
gm1494771669218687156	592
gm1383742115589309396	586
gm7166190737048070137	547
gm5138256320210793484	571
gm5380679057830444253	579
gm7411079706003136880	561
gm5155921799033918848	568
gm6107122223724071529	3436
gm249581608963450497	584
gm3542307645116465642	597
gm4445785216891907592	574
gm8419500802437043984	594
gm2029747514859591694	552
gm5761569017233779497	580
gm7045009973514404571	564
gm7017943579724065338	592
gm7435543971199341674	571
gm857439435875316852	568
gm7905999724764188569	607
gm9048018460970912445	595
gm4800679296686361787	593
gm6797555544141654419	567
gm3493208257976727143	536
gm9211260361179977413	582
gm8589651880951682022	1168
gm2071359982225823484	559
gm8058521421048388795	594
gm6523806593875710715	1179
gm6064009630495283425	616
gm1418119018124142206	1727
gm2429224950031356285	561
gm1673470689375845724	550
gm7426427623107506174	572
gm949989346746801428	559
gm7614313418161729180	584
gm4943141634538079050	611
gm2451631738668717848	566
gm6990185882564030869	539
gm3560592444022187212	625
gm7016399115322338343	597
gm7885139580953787418	609
gm8398686958496202260	601
gm106483932683300085	570
gm5221291430544876891	574
gm7341274098450426629	593
gm168795462154744090	604
gm8641978271265386745	575
gm6490142327477505358	561
gm3974643767794637766	617
gm3334610102312834009	613
gm2085137150107916853	592
gm2966416614794742455	1169
gm7204279596580906074	1734
gm333865286848667332	560
gm221704397985659655	568
gm4456599775312955957	587
gm4233626823221934150	1194
gm104315201728376161	588
gm2726764808212785028	564
gm6503015591394339447	599
gm2891843173204078912	553
gm4074257446971070532	588
gm6177374650967562398	554
gm4247577816656564567	573
gm7433477853714522261	563
gm8847053419360070269	1168
gm8577497052357111607	574
gm1375757319729248970	541
gm9105154452533864952	2241
gm4094015922149646960	1144
gm4249706041717061921	579
gm567540389233279476	601
gm6058425219753257481	572
gm4654180023528184238	608
gm6412769488268797295	549
gm2811508559928445046	1153
gm1908904739708114348	586
gm4166996440823902799	609
gm2251723531630509936	600
gm7863955154533756470	573
gm1843477544652288866	578
gm6841034815182857554	599
gm7519640448540418097	578
gm4075038776804491619	574
gm5686860420544400797	579
gm1690902557824736683	1173
gm8072191511221821008	578
gm5940205634472292726	597
gm161911230157417025	541
gm1898589590148809646	575
gm2610821418605974760	2893
gm5058174710425080848	563
gm5785741120623773279	552
gm5397659538832964162	560
gm4076959008807154173	570
