gm5377107083226881841	15268.660000
gm2958369845205402769	15578.620000
gm2068886925617131685	14487.440000
gm4895510433795053625	16102.830000
gm2118152198318996884	16392.560000
gm79042079489153678	16260.930000
gm2904669393693394117	15104.450000
gm1253434088349903831	16453.140000
gm8160512442749622322	14196.010000
gm3122719466695961545	15280.220000
gm1645991670992837672	15060.250000
gm5364643620273799400	8112.480000
gm2245670749943186194	14846.730000
gm2687862596503524501	14842.920000
gm1527152719091962422	16100.130000
gm8474532280899284189	16110.410000
gm2379615830990714998	17463.050000
gm7377148891587801413	16617.080000
gm1570606913861752730	16357.200000
gm3567307517127863606	14657.520000
gm5445852084652918256	15940.440000
gm789524329309118425	16182.130000
gm2598879704359609733	16549.360000
gm1351312152975277982	15243.010000
gm6023380926188561586	14184.870000
gm3864264048733478886	16055.540000
gm9148904946783786667	30740.050000
gm2032097382359171483	17248.020000
gm2248622343652167940	16146.110000
gm1921250294849082197	14948.680000
gm6868367120126338225	14753.870000
gm2305366327393170315	29936.120000
gm6402866646869710038	15157.560000
gm1904909824652394929	14624.890000
gm6938417513697960012	16310.980000
gm2538122021834960865	16802.080000
gm9029441191257612037	14997.210000
gm8215890881836244313	16021.550000
gm2648267643687182074	16310.100000
gm3004611077336287825	15037.120000
gm1635973722066280880	15111.770000
gm519229914140821784	16253.190000
gm1248444355318606459	15733.440000
gm5279517900937431843	15089.380000
gm4028903933770415642	16250.130000
gm3365411319444621271	15309.400000
gm5883074671162114899	62199.510000
gm3598052749239984605	15388.640000
gm2767529467641540506	16074.250000
gm6165346105837083301	14734.240000
gm8215753382369336342	44645.450000
gm5920808770799253887	16881.930000
gm6382088058690691441	15857.290000
gm3640117197964735001	14858.120000
gm8857293229555736016	92436.440000
gm2002306256370754104	16502.710000
gm1765332399441484920	16575.690000
gm945198482047467918	14277.680000
gm7045193224905617075	15306.520000
gm9111929611815204902	15029.640000
gm8936551784093852007	16181.790000
gm9206123796461197222	14702.270000
gm9080567825326513378	14867.390000
gm2804948185706007766	15415.130000
gm7145580909008510884	14607.070000
gm2443925833584542526	14927.860000
gm2020334259337390791	44980.420000
gm6539635099670470071	16659.260000
gm6081984796147779202	16746.160000
gm3777896584619032038	15532.560000
gm6594360410357272917	14513.450000
gm428768989042207357	15532.350000
gm7895661119009903105	14887.990000
gm8118210144873520187	14319.230000
gm5959202041885687506	14041.050000
gm6914839570576660777	30480.160000
gm8026732831254688905	17006.680000
gm8781016615477950805	15879.400000
gm2682250142775407617	45056.880000
gm3953230958759109458	14505.030000
gm4082828931672628649	15182.600000
gm4948668483002707127	14870.500000
gm4102180455883336715	16027.690000
gm6262335928924812657	15790.760000
gm8413602820217045573	16511.130000
gm9150597192423966213	15097.170000
gm7611239121141613508	59266.180000
gm6861414959814301391	15696.690000
gm2889708137497202228	15747.760000
gm3980052967095690195	16591.160000
gm3683210379651234327	16582.080000
gm2495131763408103096	15008.790000
gm687111484978526524	31788.570000
gm8605114817607845411	16187.260000
gm1413935424778749209	15243.630000
gm7434671952653526621	30499.640000
gm124282361248830971	17147.580000
gm2037829118956803932	15767.410000
gm8279451411262933636	15165.020000
gm2838900641807025037	14574.050000
gm4377768900813190149	16297.320000
gm1728712692974196025	16353.740000
gm7115794643655328560	15157.090000
